Issue Type,Issue key,Issue id,Summary,Description,Assignee,Assignee Id,Reporter,Reporter Id,Priority,Status,Resolution,Created,Updated,Due date,Custom field (Start date),Created_dt,Due_date_dt,Start_date_dt,Updated_dt,Duration_days,Hours_per_ticket,Cost_per_ticket,Period,Week_Period,Week_Start
Task,FT-46,10516,Add comprehensive tests for REST API,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Story cell suffer term mind ask perhaps. Action option machine away piece leg health future.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,15/Jul/25 12:00 AM,17/Jul/25 12:00 AM,25/Jul/25 12:00 AM,15/Jul/25 12:00 AM,2025-07-15,2025-07-25,2025-07-15,2025-07-17,10,80,4000.0,Pre-Claude,2025-07-14/2025-07-20,2025-07-14
Task,FT-52,10309,Build private equity data visualization dashboard,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Professor into wear manager store measure. Wear ball four magazine girl compare finish someone.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,16/Jul/25 12:00 AM,24/Jul/25 12:00 AM,25/Jul/25 12:00 AM,16/Jul/25 12:00 AM,2025-07-16,2025-07-25,2025-07-16,2025-07-24,9,72,3600.0,Pre-Claude,2025-07-14/2025-07-20,2025-07-14
Task,FT-51,10367,Add comprehensive tests for database layer,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Thousand entire memory true again under before.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,16/Jul/25 12:00 AM,17/Jul/25 12:00 AM,19/Jul/25 12:00 AM,16/Jul/25 12:00 AM,2025-07-16,2025-07-19,2025-07-16,2025-07-17,3,24,1200.0,Pre-Claude,2025-07-14/2025-07-20,2025-07-14
Task,FT-50,10308,Remove technical debt in payment flow implementation,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Staff direction officer without court indeed music national. Former ever human war.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,16/Jul/25 12:00 AM,26/Jul/25 12:00 AM,30/Jul/25 12:00 AM,16/Jul/25 12:00 AM,2025-07-16,2025-07-30,2025-07-16,2025-07-26,14,112,5600.0,Pre-Claude,2025-07-14/2025-07-20,2025-07-14
Task,FT-56,10518,Add private equity advanced filtering and search,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Teacher necessary itself language pattern clear bed.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,17/Jul/25 12:00 AM,20/Jul/25 12:00 AM,24/Jul/25 12:00 AM,17/Jul/25 12:00 AM,2025-07-17,2025-07-24,2025-07-17,2025-07-20,7,56,2800.0,Pre-Claude,2025-07-14/2025-07-20,2025-07-14
Task,FT-55,10368,Fix memory leak in notification service service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Establish our budget season.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,17/Jul/25 12:00 AM,22/Jul/25 12:00 AM,31/Jul/25 12:00 AM,17/Jul/25 12:00 AM,2025-07-17,2025-07-31,2025-07-17,2025-07-22,14,112,5600.0,Pre-Claude,2025-07-14/2025-07-20,2025-07-14
Task,FT-54,10310,Create real estate funds investment workflow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Play could film win worry natural speak year. Visit growth way all discussion student.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,17/Jul/25 12:00 AM,23/Jul/25 12:00 AM,29/Jul/25 12:00 AM,17/Jul/25 12:00 AM,2025-07-17,2025-07-29,2025-07-17,2025-07-23,12,96,4800.0,Pre-Claude,2025-07-14/2025-07-20,2025-07-14
Task,FT-53,10647,Build limit orders order execution engine,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Girl treat yes interview.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,17/Jul/25 12:00 AM,19/Jul/25 12:00 AM,24/Jul/25 12:00 AM,17/Jul/25 12:00 AM,2025-07-17,2025-07-24,2025-07-17,2025-07-19,7,56,2800.0,Pre-Claude,2025-07-14/2025-07-20,2025-07-14
Task,FT-59,10369,Enhance webhook notification delivery reliability,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Night anyone citizen piece sea rise page. Compare court list school wear wide.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,18/Jul/25 12:00 AM,26/Jul/25 12:00 AM,27/Jul/25 12:00 AM,18/Jul/25 12:00 AM,2025-07-18,2025-07-27,2025-07-18,2025-07-26,9,72,3600.0,Pre-Claude,2025-07-14/2025-07-20,2025-07-14
Task,FT-58,10520,Add passwordless auth session management,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Social throw various gas trouble question. Stand than western.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,18/Jul/25 12:00 AM,22/Jul/25 12:00 AM,29/Jul/25 12:00 AM,18/Jul/25 12:00 AM,2025-07-18,2025-07-29,2025-07-18,2025-07-22,11,88,4400.0,Pre-Claude,2025-07-14/2025-07-20,2025-07-14
Task,FT-57,10519,Upgrade transaction history to support new requirements,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Heavy onto rise few lose rock.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,18/Jul/25 12:00 AM,23/Jul/25 12:00 AM,24/Jul/25 12:00 AM,18/Jul/25 12:00 AM,2025-07-18,2025-07-24,2025-07-18,2025-07-23,6,48,2400.0,Pre-Claude,2025-07-14/2025-07-20,2025-07-14
Task,FT-62,10370,Implement private equity comparison and analysis tools,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Blood four TV hope need.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,19/Jul/25 12:00 AM,21/Jul/25 12:00 AM,27/Jul/25 12:00 AM,19/Jul/25 12:00 AM,2025-07-19,2025-07-27,2025-07-19,2025-07-21,8,64,3200.0,Pre-Claude,2025-07-14/2025-07-20,2025-07-14
Task,FT-61,10311,Add analytics tracker rate limiting and throttling,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Window eye say treatment maybe own. Still father those talk.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,19/Jul/25 12:00 AM,26/Jul/25 12:00 AM,29/Jul/25 12:00 AM,19/Jul/25 12:00 AM,2025-07-19,2025-07-29,2025-07-19,2025-07-26,10,80,4000.0,Pre-Claude,2025-07-14/2025-07-20,2025-07-14
Task,FT-60,10648,Build priority routing user preference center,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Need color deep.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,In Progress,,19/Jul/25 12:00 AM,26/Jul/25 12:00 AM,01/Aug/25 12:00 AM,19/Jul/25 12:00 AM,2025-07-19,2025-08-01,2025-07-19,2025-07-26,13,104,5200.0,Pre-Claude,2025-07-14/2025-07-20,2025-07-14
Task,FT-66,10314,Add delivery service webhook integration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Forward hundred cold someone consumer skin foot.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,20/Jul/25 12:00 AM,24/Jul/25 12:00 AM,28/Jul/25 12:00 AM,20/Jul/25 12:00 AM,2025-07-20,2025-07-28,2025-07-20,2025-07-24,8,64,3200.0,Pre-Claude,2025-07-14/2025-07-20,2025-07-14
Task,FT-65,10313,Implement smart delivery A/B testing framework,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Environmental continue fund citizen source carry. Toward road during myself need air item.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,20/Jul/25 12:00 AM,23/Jul/25 12:00 AM,25/Jul/25 12:00 AM,20/Jul/25 12:00 AM,2025-07-20,2025-07-25,2025-07-20,2025-07-23,5,40,2000.0,Pre-Claude,2025-07-14/2025-07-20,2025-07-14
Task,FT-64,10521,Implement private equity portfolio allocation tools,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. At conference challenge itself upon.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,In Progress,,20/Jul/25 12:00 AM,28/Jul/25 12:00 AM,03/Aug/25 12:00 AM,20/Jul/25 12:00 AM,2025-07-20,2025-08-03,2025-07-20,2025-07-28,14,112,5600.0,Pre-Claude,2025-07-14/2025-07-20,2025-07-14
Task,FT-63,10312,Enhance email notification delivery reliability,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Watch television control whom. Inside value film hotel Mr.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,20/Jul/25 12:00 AM,23/Jul/25 12:00 AM,01/Aug/25 12:00 AM,20/Jul/25 12:00 AM,2025-07-20,2025-08-01,2025-07-20,2025-07-23,12,96,4800.0,Pre-Claude,2025-07-14/2025-07-20,2025-07-14
Task,FT-69,10315,Design analytics dashboard page layout and UX,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Section black example would notice. Candidate everyone inside account special central note pull.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,21/Jul/25 12:00 AM,28/Jul/25 12:00 AM,07/Aug/25 12:00 AM,21/Jul/25 12:00 AM,2025-07-21,2025-08-07,2025-07-21,2025-07-28,17,136,6800.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-68,10523,Enhance notification system analytics and reporting,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Stock part population fill drop.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,21/Jul/25 12:00 AM,30/Jul/25 12:00 AM,31/Jul/25 12:00 AM,21/Jul/25 12:00 AM,2025-07-21,2025-07-31,2025-07-21,2025-07-30,10,80,4000.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-67,10522,Remove technical debt in user onboarding implementation,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Level thing market skill oil because first. History west record itself operation fish gun.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,21/Jul/25 12:00 AM,24/Jul/25 12:00 AM,28/Jul/25 12:00 AM,21/Jul/25 12:00 AM,2025-07-21,2025-07-28,2025-07-21,2025-07-24,7,56,2800.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-72,10525,Remove technical debt in data validation implementation,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Especially prevent mission generation state arrive necessary.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,22/Jul/25 12:00 AM,26/Jul/25 12:00 AM,29/Jul/25 12:00 AM,22/Jul/25 12:00 AM,2025-07-22,2025-07-29,2025-07-22,2025-07-26,7,56,2800.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-71,10524,Implement token service comprehensive audit logging,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Lawyer onto resource help perform order near.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,In Progress,,22/Jul/25 12:00 AM,26/Jul/25 12:00 AM,29/Jul/25 12:00 AM,22/Jul/25 12:00 AM,2025-07-22,2025-07-29,2025-07-22,2025-07-26,7,56,2800.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-70,10316,Implement session timeout authentication flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. More series whose.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,22/Jul/25 12:00 AM,30/Jul/25 12:00 AM,03/Aug/25 12:00 AM,22/Jul/25 12:00 AM,2025-07-22,2025-08-03,2025-07-22,2025-07-30,12,96,4800.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-76,10372,Refactor account service to use async/await pattern,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Plan ever they play condition.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,23/Jul/25 12:00 AM,29/Jul/25 12:00 AM,02/Aug/25 12:00 AM,23/Jul/25 12:00 AM,2025-07-23,2025-08-02,2025-07-23,2025-07-29,10,80,4000.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-75,10650,Optimize market data feed for high throughput,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Early as present from.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,In Progress,,23/Jul/25 12:00 AM,27/Jul/25 12:00 AM,08/Aug/25 12:00 AM,23/Jul/25 12:00 AM,2025-07-23,2025-08-08,2025-07-23,2025-07-27,16,128,6400.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-74,10371,Implement session timeout password security policy,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Discuss hit certain herself father lose. Brother college figure result whatever determine spend.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,23/Jul/25 12:00 AM,29/Jul/25 12:00 AM,01/Aug/25 12:00 AM,23/Jul/25 12:00 AM,2025-07-23,2025-08-01,2025-07-23,2025-07-29,9,72,3600.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-73,10649,Add XSS prevention detection and monitoring,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Mother how late or difference dinner determine.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,23/Jul/25 12:00 AM,29/Jul/25 12:00 AM,02/Aug/25 12:00 AM,23/Jul/25 12:00 AM,2025-07-23,2025-08-02,2025-07-23,2025-07-29,10,80,4000.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-79,10318,Create asset listing responsive UI,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Building west wish hope economic improve. Identify picture word happen example international skin.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,24/Jul/25 12:00 AM,25/Jul/25 12:00 AM,04/Aug/25 12:00 AM,24/Jul/25 12:00 AM,2025-07-24,2025-08-04,2025-07-24,2025-07-25,11,88,4400.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-78,10526,Enable OAuth 2.0 for API authentication,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Blue vote again fly character nothing worker.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,24/Jul/25 12:00 AM,27/Jul/25 12:00 AM,02/Aug/25 12:00 AM,24/Jul/25 12:00 AM,2025-07-24,2025-08-02,2025-07-24,2025-07-27,9,72,3600.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-77,10317,Add delivery service retry and fallback mechanism,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Across career detail very tough couple.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,24/Jul/25 12:00 AM,28/Jul/25 12:00 AM,02/Aug/25 12:00 AM,24/Jul/25 12:00 AM,2025-07-24,2025-08-02,2025-07-24,2025-07-28,9,72,3600.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-83,10320,Add OAuth 2.0 compliance controls,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Official should together over.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,25/Jul/25 12:00 AM,29/Jul/25 12:00 AM,31/Jul/25 12:00 AM,25/Jul/25 12:00 AM,2025-07-25,2025-07-31,2025-07-25,2025-07-29,6,48,2400.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-82,10319,Enhance notification system analytics and reporting,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. First assume region left off stand pull.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,In Progress,,25/Jul/25 12:00 AM,26/Jul/25 12:00 AM,07/Aug/25 12:00 AM,25/Jul/25 12:00 AM,2025-07-25,2025-08-07,2025-07-25,2025-07-26,13,104,5200.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-81,10651,Enhance SMS notification delivery reliability,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Rest lose remember hot long common with.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,25/Jul/25 12:00 AM,29/Jul/25 12:00 AM,01/Aug/25 12:00 AM,25/Jul/25 12:00 AM,2025-07-25,2025-08-01,2025-07-25,2025-07-29,7,56,2800.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-80,10527,Write integration tests for trade execution,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Kid amount sign push discuss. On Congress for institution she phone.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,25/Jul/25 12:00 AM,30/Jul/25 12:00 AM,08/Aug/25 12:00 AM,25/Jul/25 12:00 AM,2025-07-25,2025-08-08,2025-07-25,2025-07-30,14,112,5600.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-87,10321,Build key management token validation service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Real far fund hospital happy hair.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,26/Jul/25 12:00 AM,02/Aug/25 12:00 AM,05/Aug/25 12:00 AM,26/Jul/25 12:00 AM,2025-07-26,2025-08-05,2025-07-26,2025-08-02,10,80,4000.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-86,10652,Fix memory leak in authentication service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Idea reflect building my reflect friend before parent. Thank have commercial.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,26/Jul/25 12:00 AM,02/Aug/25 12:00 AM,12/Aug/25 12:00 AM,26/Jul/25 12:00 AM,2025-07-26,2025-08-12,2025-07-26,2025-08-02,17,136,6800.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
Task,FT-85,10529,Build identity provider token validation service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Late attention particular chance relate lot industry. Miss you central question run say piece which.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,26/Jul/25 12:00 AM,27/Jul/25 12:00 AM,02/Aug/25 12:00 AM,26/Jul/25 12:00 AM,2025-07-26,2025-08-02,2025-07-26,2025-07-27,7,56,2800.0,Pre-Claude,2025-07-21/2025-07-27,2025-07-21
