Issue Type,Issue key,Issue id,Summary,Description,Assignee,Assignee Id,Reporter,Reporter Id,Priority,Status,Resolution,Created,Updated,Due date,Custom field (Start date)
Task,ALT-421,10421,Build market overview detailed asset view,Part of the Alt Assets initiative. Against including many although capital expert.,,,,,Medium,Done,Done,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,29/Sep/25 12:00 AM,27/Sep/25 12:00 AM
Task,LEG-422,10422,Update {library} dependency to latest version,Part of the Legacy Platform initiative. Win like bank official state land door magazine.,,,,,Medium,Done,Done,27/Sep/25 12:00 AM,01/Oct/25 12:00 AM,02/Oct/25 12:00 AM,27/Sep/25 12:00 AM
Task,AUTH-423,10423,Add session store security hardening,Part of the Auth Security initiative. Pick student song stay look stage.,,,,,High,Done,Done,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,29/Sep/25 12:00 AM,27/Sep/25 12:00 AM
Task,AUTH-424,10424,Add token service security hardening,Part of the Auth Security initiative. Spend agreement space difference picture interesting detail. Indicate marriage such president wife threat.,,,,,Medium,Done,Done,28/Sep/25 12:00 AM,30/Sep/25 12:00 AM,02/Oct/25 12:00 AM,28/Sep/25 12:00 AM
Task,TRADE-425,10425,Implement trade confirmation core functionality,Part of the Trading Feature initiative. Soon wait reach democratic.,,,,,High,In Progress,,28/Sep/25 12:00 AM,30/Sep/25 12:00 AM,01/Oct/25 12:00 AM,28/Sep/25 12:00 AM
Task,TRADE-426,10426,Optimize order book for high throughput,Part of the Trading Feature initiative. Four admit impact behavior part political own.,,,,,Low,Done,Done,28/Sep/25 12:00 AM,30/Sep/25 12:00 AM,01/Oct/25 12:00 AM,28/Sep/25 12:00 AM
Task,COMM-427,10427,Add preference manager retry and fallback mechanism,Part of the Comms Platform initiative. Number answer down parent sport. Thus technology look.,,,,,Highest,Done,Done,28/Sep/25 12:00 AM,29/Sep/25 12:00 AM,30/Sep/25 12:00 AM,28/Sep/25 12:00 AM
Task,LEG-428,10428,Upgrade payment methods to support new requirements,Part of the Legacy Platform initiative. Student represent do.,,,,,High,Done,Done,28/Sep/25 12:00 AM,30/Sep/25 12:00 AM,01/Oct/25 12:00 AM,28/Sep/25 12:00 AM
Task,ALT-429,10429,Create crypto assets investment workflow,Part of the Alt Assets initiative. Happen play know decision.,,,,,Medium,Done,Done,28/Sep/25 12:00 AM,02/Oct/25 12:00 AM,05/Oct/25 12:00 AM,28/Sep/25 12:00 AM
Task,AUTH-430,10430,Implement access control comprehensive audit logging,Part of the Auth Security initiative. Size somebody hear win return husband. Finish nature leave father put pick least.,,,,,Highest,Done,Done,28/Sep/25 12:00 AM,04/Oct/25 12:00 AM,06/Oct/25 12:00 AM,28/Sep/25 12:00 AM
Task,ALT-431,10431,Implement real estate funds portfolio allocation tools,Part of the Alt Assets initiative. Enjoy tough join lawyer case.,,,,,Low,To Do,,28/Sep/25 12:00 AM,29/Sep/25 12:00 AM,29/Sep/25 12:00 AM,28/Sep/25 12:00 AM
Task,ALT-432,10432,Add portfolio management performance metrics tracking,Part of the Alt Assets initiative. Then show growth rather now hair bad.,,,,,Medium,In Progress,,29/Sep/25 12:00 AM,30/Sep/25 12:00 AM,01/Oct/25 12:00 AM,29/Sep/25 12:00 AM
Task,TRADE-433,10433,Implement limit orders core functionality,Part of the Trading Feature initiative. Mission election cut media piece. Than painting leader dark blood car team.,,,,,Medium,Done,Done,29/Sep/25 12:00 AM,30/Sep/25 12:00 AM,01/Oct/25 12:00 AM,29/Sep/25 12:00 AM
Task,COMM-434,10434,Implement smart delivery delivery tracking and analytics,Part of the Comms Platform initiative. Education market can according follow.,,,,,High,In Progress,,29/Sep/25 12:00 AM,30/Sep/25 12:00 AM,01/Oct/25 12:00 AM,29/Sep/25 12:00 AM
